,text,start,duration
1783,"to iterate over this list, we need to loop through it, get",7220.0,4.0
1784,"each item and compare it with max. If it's greater than Max, then",7224.0,4.0
1785,we need to reset max to that number. So in the first iteration we get,7228.0,4.0
1786,"3, and max is also 3. Is 3 greater than",7232.0,4.0
1787,"3. No, so we move on, we get the second number, is ",7236.0,4.0
1788,"6, greater than 3? It is, so we need to reset max ",7240.0,4.0
1789,"to 6. Once again, we continue, we get 2, these two greater",7244.0,4.0
1790,"than 6, no it's not, so we move on, then we get 8, ",7248.0,4.0
1791,"is 8 greater than 6? It is, so we should reset max to 8. ",7252.0,4.0
1792,"That is pretty easy. So here we need a for loop, for",7256.0,4.0
1793,number in numbers colon ,7260.0,4.0
1794,"now we need too heck to see if this number is greater than max, ",7264.0,4.0
1795,"so, if number is greater than max, ",7268.0,4.0
1796,"max colon then we need to reset max, so max",7272.0,4.0
1797,"to this new number, that's all we had to do.",7276.0,4.0
1798,"So, let's print max, and run our",7280.0,4.0
1799,program we can see the largest number in this list is 10. ,7284.0,4.0
1800,It doesn't matter whether this number is at the end of the list or the beginning. ,7288.0,4.0
1801,So if I move 10 and put it right at the beginning ,7292.0,4.0
1802,"we should still see the same result. Let's run our program,",7296.0,4.0
1803,"we still see 10, if I put this somewhere in the middle, our",7300.0,4.0
1804,program should still work. Let's put it right after 2. ,7304.0,4.0
1805,"Run the program, we still get 10. ",7308.0,4.0
1806,In this tutorial I'm going to talk to you guys about two dimensional ,7316.0,4.0
1807,lists in python. Two dimensional lists are extremely powerfully and they have a lot,7320.0,4.0
1808,if applications in data science and machine learning. Here's,7324.0,4.0
1809,"an example, In math we have a concept called matrix, which is like",7328.0,4.0
1810,"a rectangular array of numbers, let me show you. So",7332.0,4.0
1811,"we have 1, 2, 3, 4, 5, 6, 7, 8, 9.",7336.0,4.0
1812,"So we have a rectangular array of numbers. You have rows, ",7340.0,4.0
1813,and columns. So this is a 3 x 3 matrix ,7344.0,4.0
1814,in math. Now we can model this in python using ,7348.0,4.0
1815,a 2 dimensional list. A 2 dimensional list is a list where,7352.0,4.0
1816,"each item in that list is another list. So,",7356.0,4.0
1817,"you want to define a matrix. We set it to a list, each",7360.0,4.0
1818,"item in this list, is going to be another list, and that list represents ",7364.0,4.0
1819,"the items in each row. So, the first",7368.0,4.0
1820,"item in our list is going to be another list, and in this other list we're going to have",7372.0,4.0
1821,"the values 1, 2, and 3. Now the second ",7376.0,4.0
1822,"item in our matrix list, once again, we have a list, ",7380.0,4.0
1823,"this list represents the items in the second row. So, ",7384.0,4.0
1824,"4, 5, and 6, and finally 7, 8 ",7388.0,4.0
1825,9. So as you can see we have a 2 dimensional list,7392.0,4.0
1826,Each item in our outer list is another list.,7396.0,4.0
1827," Okay? So, this is how we can implement a matrix in",7400.0,4.0
1828,"python, now to access an individual item in our matrix, ",7404.0,4.0
1829,"once again we use square brackets, let me delete this stuff, ",7408.0,4.0
1830,"alright, so how do we access 1 here, ",7412.0,4.0
1831,"well, you start with our list then we add square ",7416.0,4.0
1832,brackets first we need to go and get the first item in this list. ,7420.0,4.0
1833,"Right? So we pass 0, now this expression ",7424.0,4.0
1834,"returns another list. That is the inner list. In this list, ",7428.0,4.0
1835,"let's say you want to access the second item, so, ",7432.0,4.0
1836,"once again we add square brackets, and we pass 1, that",7436.0,4.0
1837," is the index of 2 in this list, alright. ",7440.0,4.0
1838,So if we print this on the terminal ,7444.0,4.0
1839,we get 2. Okay? So using 2 square brackets ,7448.0,4.0
1840,"we can access individual items in our matrix, and ",7452.0,4.0
1841,"also we can modify these values using this syntax, so, ",7456.0,4.0
1842,"before printing this, let's change this to 20, so matrix",7460.0,4.0
1843,"of 0, and 1, let's change it to 20, ",7464.0,4.0
1844,"and then print it, there you go, it's modified, now here you",7468.0,4.0
1845,can also use nested loops to iterate over all the items ,7472.0,4.0
1846,"in this matrix. Let me show you. So, ",7476.0,4.0
1847,"we start with a rows for the rows in matrix, ",7480.0,4.0
1848,"so with this loop, we are iterating over our Matrix",7484.0,4.0
1849,"list, in each iteration row will contain 1 ",7488.0,4.0
1850,"list, 1 item, okay? Now, here we need to",7492.0,4.0
1851,use an inner loop. So we need to loop over this row,7496.0,4.0
1852,which is a list of items. We can type out 4 ,7500.0,4.0
1853,item in row colon and print ,7504.0,4.0
1854,"item. Okay? So, let's run this program, ",7508.0,4.0
1855,"there you go, we get all the item",7512.0,4.0
1856,"in our list. Hey, I just",7516.0,4.0
1857,"wanted to make a quick announcement. In case you haven't seen my website yet, head over to codewithmosh.com",7520.0,4.0
1858,"this is my coding school, where you can find plenty of courses",7524.0,4.0
1859,on web and mobile application development. In fact recently I published a ,7528.0,4.0
1860,comprehensive python course that goes way beyond this beginners ,7532.0,4.0
1861,"youtube. And if you're serious about learning python and getting a job, I highly encourage ",7536.0,4.0
1862,"you to enroll in this course. Just like this tutorial you can watch it anytime, ",7540.0,4.0
1863,"anywhere as many times as you want, and you will also receive a certificate ",7544.0,4.0
1864,"of completion that you can add to your resume, and the course comes with a 30 day",7548.0,4.0
1865,"money back guarantee, so if you're not happy we'll give all your money back, ",7552.0,4.0
1866,"no questions ask. The price for this course is 149 dollars, but",7556.0,4.0
1867,"the first 200 students can get it for only 15 dollars. So if you're interested, ",7560.0,4.0
1868,"the link is below this video, click the link, and get started.",7564.0,4.0
1869,"In this tutorial, I'm",7568.0,4.0
1870,"going to talk to you guys about the list methods, or list functions. These are the",7572.0,4.0
1871,operations that we can perform in a list. So let's define ,7576.0,4.0
1872,"a list of numbers, here we pass a bunch of random numbers, like",7580.0,4.0
1873,"5, 2, 1, 7, and ",7584.0,4.0
1874,"4. Now there are a number of things we can do with this list, we can",7588.0,4.0
1875,"add new items to it, we can remove existing items, we can check for the existence of an item ",7592.0,4.0
1876,"these are the operations that we can perform on a list. So, ",7596.0,4.0
1877,"the we type numbers, we can see all these functions or more accurately ",7600.0,4.0
1878,the methods that are available in our list objects. ,7604.0,4.0
1879,So we can call the append method to add a new item to this list. Let's say,7608.0,4.0
1880,"13. Actually, no it's not a good number. ",7612.0,4.0
1881,"I'm joking I'm not superstitious, so let's add 20, it",7616.0,4.0
1882,doesn't really matter and then print our list ,7620.0,4.0
1883,when we run the program we can see 20 is added at the end of this list ,7624.0,4.0
1884,"but what if you want to add a number somewhere in the middle, or at the beginning",7628.0,4.0
1885,"of our list? For that we use a different method, that is called",7632.0,4.0
1886,"insert. So, insert, now this method",7636.0,4.0
1887,"takes 2 values, let me show you. So when we open parenthesis ",7640.0,4.0
1888,look at this little tool tip above the insert method. ,7644.0,4.0
1889,"You see the first value that we need to pass here is an index, so",7648.0,4.0
1890,this is the index at which we want to insert this new item. Let's,7652.0,4.0
1891,"say we want to add an item at the beginning of our list, so we passed our index position ",7656.0,4.0
1892,"of 0, and then the second value is the actual ",7660.0,4.0
1893,"object we want to add to this list. Let's say we want to add the number 10, ",7664.0,4.0
1894,now when we print this list you can see that the,7668.0,4.0
1895,number 10 is placed at the beginning of the list and ,7672.0,4.0
1896,all the other items are pushed to the right. We can also remove an item so,7676.0,4.0
1897,we call remove and pass the item that,7680.0,4.0
1898,we want to remove 5. Now we,7684.0,4.0
1899,"print our list so we see 5 is gone, and we have",7688.0,4.0
1900,"2, 1, 7, 4. If you want to remove all the items in the list, you can call",7692.0,4.0
1901,"the clear method, so, clear ",7696.0,4.0
1902,"this method doesn't take any values, so, we simply",7700.0,4.0
1903,"call it and it empties our list, all the items are removed. ",7704.0,4.0
1904,"We also have another useful method called hop, ",7708.0,4.0
1905,and with this we can remove the last item in a list. ,7712.0,4.0
1906,"Let me show you. So, we run our program, you can see the number 4",7716.0,4.0
1907,is removed from the end of our list. Now if you want to,7720.0,4.0
1908,"check for the existence of an item in our list, you can call the index method. ",7724.0,4.0
1909,"So, we call index and pass a value here, like 5",7728.0,4.0
1910,and this returns the index of the first ,7732.0,4.0
1911,occurrence of this item. So let's print this on the terminal. ,7736.0,4.0
1912,We don't need this line anymore. So the,7740.0,4.0
1913,index of 5 is 0. What if we pass a number that doesn't exist,7744.0,4.0
1914,"in this list? Let's say 50? Run the program,",7748.0,4.0
1915,we get an error. We get a value error. 50 is not,7752.0,4.0
1916,"in the list. There is also another way to check for the existence of an item, ",7756.0,4.0
1917,"we can use the in operator. So, let me show you",7760.0,4.0
1918,"we type our 15 in numbers, ",7764.0,4.0
1919,"earlier we used the in operator with a string, we",7768.0,4.0
1920,"check for the existence of a character or a sequence of a character in a string,",7772.0,4.0
1921,"now here we're checking for the existence of 50 in the list of numbers, so",7776.0,4.0
1922,"let's print this, we get a boolean value, ",7780.0,4.0
1923,"false, so unlike the index method, this expression, ",7784.0,4.0
1924,"doesn't generate an error, so it's safer to use this. We also have another",7788.0,4.0
1925,"method for counting the occurances of an item, let's say we have ",7792.0,4.0
1926,another 5 over here. ,7796.0,4.0
1927,Now we can call numbers.count and pass 5,7800.0,4.0
1928,and this should return 2 because we have 2 5s in this list.,7804.0,4.0
